File1,,,File2,,,,,,,,,,,,,
Lat,Lon,Time,Lat,Lon,Time,,,dLat,dLng,a,c,dist,Time,,,
52.23626113,6.855696905,20:26:21,52.236273,6.855603,20:26:22,,-1.157407407,2.07E-07,-1.64E-06,2.63E-13,1.02E-06,6.529524186,-00:00:01,-00:00:01,-1.00,
52.2362747,6.8556384,20:26:22,52.23629,6.85556,20:26:23,,-1.157407407,2.67E-07,-1.37E-06,1.93E-13,8.79E-07,5.603118645,-00:00:01,-00:00:01,-1.00,
52.23628921,6.855589869,20:26:23,52.236309,6.855513,20:26:24,,-1.157407407,3.45E-07,-1.34E-06,1.99E-13,8.91E-07,5.678429545,-00:00:01,-00:00:01,-1.00,
52.23630681,6.855540415,20:26:24,52.236327,6.855464,20:26:25,,-1.157407407,3.52E-07,-1.33E-06,1.98E-13,8.90E-07,5.667377616,-00:00:01,-00:00:01,-1.00,
52.23632592,6.855483167,20:26:25,52.236344,6.855417,20:26:26,,-1.157407407,3.16E-07,-1.15E-06,1.50E-13,7.74E-07,4.933994698,-00:00:01,-00:00:01,-1.00,
52.23634629,6.855427595,20:26:26,52.23636,6.855368,20:26:27,,-1.157407407,2.39E-07,-1.04E-06,1.16E-13,6.80E-07,4.335253077,-00:00:01,-00:00:01,-1.00,
52.23636464,6.855381411,20:26:27,52.236378,6.855321,20:26:28,,-1.157407407,2.33E-07,-1.05E-06,1.18E-13,6.86E-07,4.373676613,-00:00:01,-00:00:01,-1.00,
52.23638317,6.855336064,20:26:28,52.236398,6.855277,20:26:29,,-1.157407407,2.59E-07,-1.03E-06,1.16E-13,6.82E-07,4.347155135,-00:00:01,-00:00:01,-1.00,
52.23640303,6.855289461,20:26:29,52.236418,6.855231,20:26:30,,-1.157407407,2.61E-07,-1.02E-06,1.15E-13,6.77E-07,4.314929702,-00:00:01,-00:00:01,-1.00,
52.23642181,6.855242271,20:26:30,52.236439,6.855187,20:26:31,,-1.157407407,3.00E-07,-9.65E-07,1.10E-13,6.63E-07,4.221467672,-00:00:01,-00:00:01,-1.00,
52.23644025,6.855193656,20:26:31,52.236461,6.855143,20:26:32,,-1.157407407,3.62E-07,-8.84E-07,1.06E-13,6.51E-07,4.150191998,-00:00:01,-00:00:01,-1.00,
52.23645919,6.855148477,20:26:32,52.236481,6.855091,20:26:33,,-1.157407407,3.81E-07,-1.00E-06,1.31E-13,7.23E-07,4.604430535,-00:00:01,-00:00:01,-1.00,
52.23648065,6.855105227,20:26:33,52.236499,6.855044,20:26:34,,-1.157407407,3.20E-07,-1.07E-06,1.33E-13,7.29E-07,4.641936964,-00:00:01,-00:00:01,-1.00,
52.23650051,6.855061976,20:26:34,52.236517,6.854998,20:26:35,,-1.157407407,2.88E-07,-1.12E-06,1.38E-13,7.42E-07,4.726559563,-00:00:01,-00:00:01,-1.00,
52.23651962,6.855020653,20:26:35,52.236535,6.854955,20:26:36,,-1.157407407,2.68E-07,-1.15E-06,1.41E-13,7.51E-07,4.786536395,-00:00:01,-00:00:01,-1.00,
52.23653597,6.854974721,20:26:36,52.236554,6.854909,20:26:37,,-1.157407407,3.15E-07,-1.15E-06,1.48E-13,7.70E-07,4.903942585,-00:00:01,-00:00:01,-1.00,
52.23655114,6.854930716,20:26:37,52.236572,6.854868,20:26:38,,-1.157407407,3.64E-07,-1.09E-06,1.45E-13,7.63E-07,4.859962849,-00:00:01,-00:00:01,-1.00,
52.23656681,6.854885621,20:26:38,52.236591,6.854824,20:26:39,,-1.157407407,4.22E-07,-1.08E-06,1.53E-13,7.82E-07,4.984025067,-00:00:01,-00:00:01,-1.00,
52.23658567,6.854839353,20:26:39,52.236612,6.854781,20:26:40,,-1.157407407,4.59E-07,-1.02E-06,1.50E-13,7.75E-07,4.9355211,-00:00:01,-00:00:01,-1.00,
52.23660705,6.854799706,20:26:40,52.236634,6.854737,20:26:41,,-1.157407407,4.70E-07,-1.09E-06,1.68E-13,8.19E-07,5.216874344,-00:00:01,-00:00:01,-1.00,
52.23662976,6.854758803,20:26:41,52.236659,6.854696,20:26:42,,-1.157407407,5.10E-07,-1.10E-06,1.78E-13,8.43E-07,5.372093377,-00:00:01,-00:00:01,-1.00,
52.23665122,6.854716726,20:26:42,52.236682,6.854654,20:26:43,,-1.157407407,5.37E-07,-1.09E-06,1.85E-13,8.59E-07,5.473482184,-00:00:01,-00:00:01,-1.00,
52.2366684,6.854668614,20:26:43,52.236706,6.854609,20:26:44,,-1.157407407,6.56E-07,-1.04E-06,2.09E-13,9.15E-07,5.827265237,-00:00:01,-00:00:01,-1.00,
52.23669631,6.854615305,20:26:44,52.236727,6.85456,20:26:45,,-1.157407407,5.36E-07,-9.65E-07,1.59E-13,7.98E-07,5.081872765,-00:00:01,-00:00:01,-1.00,
52.2367176,6.854568785,20:26:45,52.236748,6.854514,20:26:46,,-1.157407407,5.31E-07,-9.56E-07,1.56E-13,7.90E-07,5.033998592,-00:00:01,-00:00:01,-1.00,
52.23673889,6.854524026,20:26:46,52.236767,6.854469,20:26:47,,-1.157407407,4.91E-07,-9.60E-07,1.47E-13,7.66E-07,4.879262354,-00:00:01,-00:00:01,-1.00,
52.23676044,6.85447868,20:26:47,52.236783,6.854419,20:26:48,,-1.157407407,3.94E-07,-1.04E-06,1.40E-13,7.50E-07,4.776065835,-00:00:01,-00:00:01,-1.00,
52.23678223,6.854430819,20:26:48,52.236802,6.85437,20:26:49,,-1.157407407,3.45E-07,-1.06E-06,1.35E-13,7.36E-07,4.688861311,-00:00:01,-00:00:01,-1.00,
52.23679908,6.854381785,20:26:49,52.23682,6.854316,20:26:50,,-1.157407407,3.65E-07,-1.15E-06,1.57E-13,7.92E-07,5.047824209,-00:00:01,-00:00:01,-1.00,
52.236814,6.85433317,20:26:50,52.236836,6.854264,20:26:51,,-1.157407407,3.84E-07,-1.21E-06,1.74E-13,8.33E-07,5.307742246,-00:00:01,-00:00:01,-1.00,
52.23682892,6.854285225,20:26:51,52.236852,6.854214,20:26:52,,-1.157407407,4.03E-07,-1.24E-06,1.85E-13,8.61E-07,5.487484224,-00:00:01,-00:00:01,-1.00,
52.2368435,6.854234096,20:26:52,52.236868,6.854159,20:26:53,,-1.157407407,4.28E-07,-1.31E-06,2.07E-13,9.09E-07,5.79407362,-00:00:01,-00:00:01,-1.00,
52.23685901,6.854185145,20:26:53,52.236883,6.854106,20:26:54,,-1.157407407,4.19E-07,-1.38E-06,2.23E-13,9.44E-07,6.013649096,-00:00:01,-00:00:01,-1.00,
52.23687585,6.854127729,20:26:54,52.236899,6.85405,20:26:55,,-1.157407407,4.04E-07,-1.36E-06,2.13E-13,9.24E-07,5.885563638,-00:00:01,-00:00:01,-1.00,
52.23689178,6.854071906,20:26:55,52.236911,6.853991,20:26:56,,-1.157407407,3.35E-07,-1.41E-06,2.15E-13,9.28E-07,5.909327332,-00:00:01,-00:00:01,-1.00,
52.23690645,6.854014574,20:26:56,52.236926,6.853938,20:26:57,,-1.157407407,3.41E-07,-1.34E-06,1.97E-13,8.87E-07,5.649389374,-00:00:01,-00:00:01,-1.00,
52.23691877,6.853955733,20:26:57,52.23694,6.853882,20:26:58,,-1.157407407,3.71E-07,-1.29E-06,1.90E-13,8.71E-07,5.548147221,-00:00:01,-00:00:01,-1.00,
52.23692807,6.853897646,20:26:58,52.236954,6.85383,20:26:59,,-1.157407407,4.52E-07,-1.18E-06,1.82E-13,8.53E-07,5.434134252,-00:00:01,-00:00:01,-1.00,
52.23693687,6.853849618,20:26:59,52.236968,6.853778,20:27:00,,-1.157407407,5.43E-07,-1.25E-06,2.20E-13,9.39E-07,5.980132494,-00:00:01,-00:00:01,-1.00,
52.23694769,6.853800835,20:27:00,52.236983,6.853724,20:27:01,,-1.157407407,6.16E-07,-1.34E-06,2.64E-13,1.03E-06,6.541649557,-00:00:01,-00:00:01,-1.00,
52.23696185,6.853754232,20:27:01,52.236999,6.853675,20:27:02,,-1.157407407,6.48E-07,-1.38E-06,2.84E-13,1.07E-06,6.794937742,-00:00:01,-00:00:01,-1.00,
52.23698004,6.853714669,20:27:02,52.237018,6.85363,20:27:03,,-1.157407407,6.63E-07,-1.48E-06,3.14E-13,1.12E-06,7.145417555,-00:00:01,-00:00:01,-1.00,
52.23699857,6.853674268,20:27:03,52.237035,6.853584,20:27:04,,-1.157407407,6.36E-07,-1.58E-06,3.34E-13,1.16E-06,7.361871121,-00:00:01,-00:00:01,-1.00,
52.23701776,6.853634287,20:27:04,52.237055,6.853536,20:27:05,,-1.157407407,6.50E-07,-1.72E-06,3.82E-13,1.24E-06,7.87028829,-00:00:01,-00:00:01,-1.00,
52.23703545,6.853589108,20:27:05,52.237076,6.853486,20:27:06,,-1.157407407,7.08E-07,-1.80E-06,4.29E-13,1.31E-06,8.344571351,-00:00:01,-00:00:01,-1.00,
52.23705053,6.853544014,20:27:06,52.237096,6.853438,20:27:07,,-1.157407407,7.94E-07,-1.85E-06,4.78E-13,1.38E-06,8.813290648,-00:00:01,-00:00:01,-1.00,
52.23706638,6.853499338,20:27:07,52.237115,6.853393,20:27:08,,-1.157407407,8.49E-07,-1.86E-06,5.03E-13,1.42E-06,9.037019219,-00:00:01,-00:00:01,-1.00,
52.2370828,6.853455836,20:27:08,52.237135,6.853347,20:27:09,,-1.157407407,9.11E-07,-1.90E-06,5.46E-13,1.48E-06,9.413401488,-00:00:01,-00:00:01,-1.00,
52.2371025,6.853409149,20:27:09,52.237156,6.853302,20:27:10,,-1.157407407,9.34E-07,-1.87E-06,5.46E-13,1.48E-06,9.414060402,-00:00:01,-00:00:01,-1.00,
52.23712027,6.853362126,20:27:10,52.237177,6.853258,20:27:11,,-1.157407407,9.90E-07,-1.82E-06,5.55E-13,1.49E-06,9.490316134,-00:00:01,-00:00:01,-1.00,
52.23713913,6.853314349,20:27:11,52.237198,6.853212,20:27:12,,-1.157407407,1.03E-06,-1.79E-06,5.63E-13,1.50E-06,9.561621696,-00:00:01,-00:00:01,-1.00,
52.23715933,6.853267243,20:27:12,52.237218,6.853164,20:27:13,,-1.157407407,1.02E-06,-1.80E-06,5.67E-13,1.51E-06,9.590898373,-00:00:01,-00:00:01,-1.00,
52.23717987,6.853217119,20:27:13,52.237238,6.853114,20:27:14,,-1.157407407,1.01E-06,-1.80E-06,5.61E-13,1.50E-06,9.54427786,-00:00:01,-00:00:01,-1.00,
52.23719831,6.853167079,20:27:14,52.237257,6.853066,20:27:15,,-1.157407407,1.02E-06,-1.76E-06,5.54E-13,1.49E-06,9.485267189,-00:00:01,-00:00:01,-1.00,
52.23721758,6.853121649,20:27:15,52.237275,6.853018,20:27:16,,-1.157407407,1.00E-06,-1.81E-06,5.58E-13,1.49E-06,9.517080463,-00:00:01,-00:00:01,-1.00,
52.23723393,6.853076387,20:27:16,52.237295,6.852971,20:27:17,,-1.157407407,1.07E-06,-1.84E-06,6.01E-13,1.55E-06,9.879986125,-00:00:01,-00:00:01,-1.00,
52.23725262,6.853027102,20:27:17,52.237314,6.852921,20:27:18,,-1.157407407,1.07E-06,-1.85E-06,6.08E-13,1.56E-06,9.938889565,-00:00:01,-00:00:01,-1.00,
52.23726762,6.852978319,20:27:18,52.237337,6.852872,20:27:19,,-1.157407407,1.21E-06,-1.86E-06,6.89E-13,1.66E-06,10.57937699,-00:00:01,-00:00:01,-1.00,
52.23728581,6.852936409,20:27:19,52.23736,6.852826,20:27:20,,-1.157407407,1.29E-06,-1.93E-06,7.67E-13,1.75E-06,11.16127833,-00:00:01,-00:00:01,-1.00,
52.23730476,6.852891482,20:27:20,52.23738,6.852775,20:27:21,,-1.157407407,1.31E-06,-2.03E-06,8.19E-13,1.81E-06,11.52892358,-00:00:01,-00:00:01,-1.00,
52.23732269,6.852844963,20:27:21,52.237403,6.852725,20:27:22,,-1.157407407,1.40E-06,-2.09E-06,9.02E-13,1.90E-06,12.10243211,-00:00:01,-00:00:01,-1.00,
52.23734424,6.852799868,20:27:22,52.237425,6.852672,20:27:23,,-1.157407407,1.41E-06,-2.23E-06,9.64E-13,1.96E-06,12.50865807,-00:00:01,-00:00:01,-1.00,
52.23736544,6.852757037,20:27:23,52.237444,6.852623,20:27:24,,-1.157407407,1.37E-06,-2.34E-06,9.83E-13,1.98E-06,12.63374613,-00:00:01,-00:00:01,-1.00,
52.23738698,6.852714624,20:27:24,52.237462,6.852575,20:27:25,,-1.157407407,1.31E-06,-2.44E-06,9.85E-13,1.99E-06,12.64819959,-00:00:01,-00:00:01,-1.00,
52.23741037,6.85266735,20:27:25,52.237482,6.85253,20:27:26,,-1.157407407,1.25E-06,-2.40E-06,9.30E-13,1.93E-06,12.28486091,-00:00:01,-00:00:01,-1.00,
52.2374309,6.852622088,20:27:26,52.237504,6.852484,20:27:27,,-1.157407407,1.28E-06,-2.41E-06,9.51E-13,1.95E-06,12.42901016,-00:00:01,-00:00:01,-1.00,
52.23745018,6.852577915,20:27:27,52.237525,6.852436,20:27:28,,-1.157407407,1.31E-06,-2.48E-06,1.00E-12,2.00E-06,12.75139365,-00:00:01,-00:00:01,-1.00,
52.2374682,6.852527121,20:27:28,52.237545,6.85239,20:27:29,,-1.157407407,1.34E-06,-2.39E-06,9.86E-13,1.99E-06,12.65323833,-00:00:01,-00:00:01,-1.00,
52.23748824,6.852478255,20:27:29,52.237567,6.852342,20:27:30,,-1.157407407,1.37E-06,-2.38E-06,1.00E-12,2.00E-06,12.7589099,-00:00:01,-00:00:01,-1.00,
52.23751145,6.852424443,20:27:30,52.237588,6.852296,20:27:31,,-1.157407407,1.34E-06,-2.24E-06,9.17E-13,1.92E-06,12.20421068,-00:00:01,-00:00:01,-1.00,
52.23752998,6.852378426,20:27:31,52.237611,6.852251,20:27:32,,-1.157407407,1.41E-06,-2.22E-06,9.64E-13,1.96E-06,12.50826561,-00:00:01,-00:00:01,-1.00,
52.23755051,6.852335092,20:27:32,52.237631,6.852208,20:27:33,,-1.157407407,1.40E-06,-2.22E-06,9.55E-13,1.95E-06,12.44958885,-00:00:01,-00:00:01,-1.00,
52.23756996,6.852292931,20:27:33,52.237653,6.852164,20:27:34,,-1.157407407,1.45E-06,-2.25E-06,1.00E-12,2.00E-06,12.74124213,-00:00:01,-00:00:01,-1.00,
52.23759527,6.852241969,20:27:34,52.237696,6.85207,20:27:35,,-1.157407407,1.76E-06,-3.00E-06,1.62E-12,2.54E-06,16.20412432,-00:00:01,-00:00:01,-1.00,
52.23761698,6.852194276,20:27:35,52.237696,6.85207,20:27:36,,-1.157407407,1.38E-06,-2.17E-06,9.17E-13,1.91E-06,12.19892546,-00:00:01,-00:00:01,-1.00,
52.23764204,6.852144068,20:27:36,52.237715,6.852023,20:27:37,,-1.157407407,1.27E-06,-2.11E-06,8.24E-13,1.82E-06,11.56607536,-00:00:01,-00:00:01,-1.00,
52.23766476,6.852098554,20:27:37,52.237734,6.851975,20:27:38,,-1.157407407,1.21E-06,-2.16E-06,8.01E-13,1.79E-06,11.40450089,-00:00:01,-00:00:01,-1.00,
52.2376889,6.852051783,20:27:38,52.237753,6.851926,20:27:39,,-1.157407407,1.12E-06,-2.20E-06,7.65E-13,1.75E-06,11.14296021,-00:00:01,-00:00:01,-1.00,
52.23771254,6.852005767,20:27:39,52.237773,6.851878,20:27:40,,-1.157407407,1.06E-06,-2.23E-06,7.45E-13,1.73E-06,10.99526002,-00:00:01,-00:00:01,-1.00,
52.23773827,6.85194877,20:27:40,52.237793,6.851828,20:27:41,,-1.157407407,9.55E-07,-2.11E-06,6.45E-13,1.61E-06,10.23071134,-00:00:01,-00:00:01,-1.00,
52.23775973,6.851897892,20:27:41,52.237815,6.851781,20:27:42,,-1.157407407,9.65E-07,-2.04E-06,6.23E-13,1.58E-06,10.05640765,-00:00:01,-00:00:01,-1.00,
52.23778035,6.851849947,20:27:42,52.237837,6.85173,20:27:43,,-1.157407407,9.89E-07,-2.09E-06,6.55E-13,1.62E-06,10.31490627,-00:00:01,-00:00:01,-1.00,
52.23779996,6.851801416,20:27:43,52.237859,6.851683,20:27:44,,-1.157407407,1.03E-06,-2.07E-06,6.66E-13,1.63E-06,10.39800482,-00:00:01,-00:00:01,-1.00,
52.23782184,6.851754477,20:27:44,52.237881,6.851635,20:27:45,,-1.157407407,1.03E-06,-2.09E-06,6.74E-13,1.64E-06,10.46275661,-00:00:01,-00:00:01,-1.00,
52.23784313,6.85170779,20:27:45,52.237903,6.851587,20:27:46,,-1.157407407,1.05E-06,-2.11E-06,6.90E-13,1.66E-06,10.58190472,-00:00:01,-00:00:01,-1.00,
52.23786542,6.851659929,20:27:46,52.237924,6.851543,20:27:47,,-1.157407407,1.02E-06,-2.04E-06,6.52E-13,1.61E-06,10.28704545,-00:00:01,-00:00:01,-1.00,
52.2378883,6.851613577,20:27:47,52.237942,6.851496,20:27:48,,-1.157407407,9.37E-07,-2.05E-06,6.14E-13,1.57E-06,9.987491633,-00:00:01,-00:00:01,-1.00,
52.23791068,6.851567477,20:27:48,52.23796,6.851451,20:27:49,,-1.157407407,8.61E-07,-2.03E-06,5.73E-13,1.51E-06,9.642478696,-00:00:01,-00:00:01,-1.00,
52.2379334,6.851517186,20:27:49,52.237978,6.851406,20:27:50,,-1.157407407,7.78E-07,-1.94E-06,5.05E-13,1.42E-06,9.050774588,-00:00:01,-00:00:01,-1.00,
52.23795553,6.85146438,20:27:50,52.237997,6.851359,20:27:51,,-1.157407407,7.24E-07,-1.84E-06,4.48E-13,1.34E-06,8.529778266,-00:00:01,-00:00:01,-1.00,
52.23797883,6.851412077,20:27:51,52.238018,6.851311,20:27:52,,-1.157407407,6.84E-07,-1.76E-06,4.09E-13,1.28E-06,8.145106022,-00:00:01,-00:00:01,-1.00,
52.23800079,6.851360612,20:27:52,52.238041,6.851262,20:27:53,,-1.157407407,7.02E-07,-1.72E-06,4.01E-13,1.27E-06,8.067256418,-00:00:01,-00:00:01,-1.00,
52.23802468,6.851309985,20:27:53,52.238062,6.851215,20:27:54,,-1.157407407,6.51E-07,-1.66E-06,3.64E-13,1.21E-06,7.68479642,-00:00:01,-00:00:01,-1.00,
52.23804966,6.851257514,20:27:54,52.238083,6.851171,20:27:55,,-1.157407407,5.82E-07,-1.51E-06,2.98E-13,1.09E-06,6.960718037,-00:00:01,-00:00:01,-1.00,
52.23807128,6.851208061,20:27:55,52.238104,6.851124,20:27:56,,-1.157407407,5.71E-07,-1.47E-06,2.83E-13,1.06E-06,6.782366992,-00:00:01,-00:00:01,-1.00,
52.23809207,6.85115735,20:27:56,52.238122,6.851076,20:27:57,,-1.157407407,5.22E-07,-1.42E-06,2.57E-13,1.01E-06,6.462400204,-00:00:01,-00:00:01,-1.00,
52.23810984,6.851105718,20:27:57,52.238141,6.851025,20:27:58,,-1.157407407,5.44E-07,-1.41E-06,2.60E-13,1.02E-06,6.497434554,-00:00:01,-00:00:01,-1.00,
52.23812778,6.851052241,20:27:58,52.238157,6.850973,20:27:59,,-1.157407407,5.10E-07,-1.38E-06,2.44E-13,9.89E-07,6.298814138,-00:00:01,-00:00:01,-1.00,
52.23814496,6.85099734,20:27:59,52.238172,6.850922,20:28:00,,-1.157407407,4.72E-07,-1.31E-06,2.18E-13,9.33E-07,5.946429314,-00:00:01,-00:00:01,-1.00,
52.23816013,6.850943109,20:28:00,52.238186,6.850868,20:28:01,,-1.157407407,4.52E-07,-1.31E-06,2.12E-13,9.21E-07,5.867935654,-00:00:01,-00:00:01,-1.00,
52.23817606,6.85088695,20:28:01,52.2382,6.850815,20:28:02,,-1.157407407,4.18E-07,-1.26E-06,1.92E-13,8.75E-07,5.57608588,-00:00:01,-00:00:01,-1.00,
52.23819072,6.85083054,20:28:02,52.238213,6.85076,20:28:03,,-1.157407407,3.89E-07,-1.23E-06,1.80E-13,8.48E-07,5.404402812,-00:00:01,-00:00:01,-1.00,
52.23820581,6.850775471,20:28:03,52.238225,6.850702,20:28:04,,-1.157407407,3.35E-07,-1.28E-06,1.82E-13,8.54E-07,5.438909519,-00:00:01,-00:00:01,-1.00,
52.23821914,6.850721575,20:28:04,52.23824,6.850648,20:28:05,,-1.157407407,3.64E-07,-1.28E-06,1.88E-13,8.67E-07,5.520981285,-00:00:01,-00:00:01,-1.00,
52.23823255,6.850668266,20:28:05,52.238257,6.850595,20:28:06,,-1.157407407,4.27E-07,-1.28E-06,1.99E-13,8.92E-07,5.681692955,-00:00:01,-00:00:01,-1.00,
52.23824697,6.850612611,20:28:06,52.238273,6.850544,20:28:07,,-1.157407407,4.54E-07,-1.20E-06,1.86E-13,8.63E-07,5.496089701,-00:00:01,-00:00:01,-1.00,
52.23826029,6.850559469,20:28:07,52.23829,6.850494,20:28:08,,-1.157407407,5.18E-07,-1.14E-06,1.90E-13,8.71E-07,5.548453827,-00:00:01,-00:00:01,-1.00,
52.23827588,6.850507585,20:28:08,52.238308,6.850441,20:28:09,,-1.157407407,5.61E-07,-1.16E-06,2.05E-13,9.06E-07,5.771533722,-00:00:01,-00:00:01,-1.00,
52.23829315,6.850457881,20:28:09,52.238327,6.850396,20:28:10,,-1.157407407,5.91E-07,-1.08E-06,1.97E-13,8.87E-07,5.649946478,-00:00:01,-00:00:01,-1.00,
52.23831251,6.850412954,20:28:10,52.238351,6.850357,20:28:11,,-1.157407407,6.72E-07,-9.77E-07,2.02E-13,8.99E-07,5.729888193,-00:00:01,-00:00:01,-1.00,
52.23833657,6.85037666,20:28:11,52.238382,6.850329,20:28:12,,-1.157407407,7.93E-07,-8.32E-07,2.22E-13,9.42E-07,6.004342685,-00:00:01,-00:00:01,-1.00,
52.23836825,6.850364925,20:28:12,52.238417,6.850318,20:28:13,,-1.157407407,8.51E-07,-8.19E-07,2.44E-13,9.88E-07,6.292196442,-00:00:01,-00:00:01,-1.00,
52.23840111,6.850364422,20:28:13,52.238455,6.850329,20:28:14,,-1.157407407,9.41E-07,-6.18E-07,2.57E-13,1.01E-06,6.459592094,-00:00:01,-00:00:01,-1.00,
52.23843489,6.850376911,20:28:14,52.238493,6.850352,20:28:15,,-1.157407407,1.01E-06,-4.35E-07,2.75E-13,1.05E-06,6.680655928,-00:00:01,-00:00:01,-1.00,
52.23846758,6.850400129,20:28:15,52.238529,6.850374,20:28:16,,-1.157407407,1.07E-06,-4.56E-07,3.07E-13,1.11E-06,7.057779808,-00:00:01,-00:00:01,-1.00,
52.23849993,6.850428041,20:28:16,52.238562,6.850401,20:28:17,,-1.157407407,1.08E-06,-4.72E-07,3.14E-13,1.12E-06,7.143049771,-00:00:01,-00:00:01,-1.00,
52.23853069,6.850459892,20:28:17,52.238592,6.850436,20:28:18,,-1.157407407,1.07E-06,-4.17E-07,3.03E-13,1.10E-06,7.008408439,-00:00:01,-00:00:01,-1.00,
52.23855928,6.850492163,20:28:18,52.23862,6.850469,20:28:19,,-1.157407407,1.06E-06,-4.04E-07,2.96E-13,1.09E-06,6.933975387,-00:00:01,-00:00:01,-1.00,
52.23858786,6.850524433,20:28:19,52.238648,6.850501,20:28:20,,-1.157407407,1.05E-06,-4.09E-07,2.91E-13,1.08E-06,6.875189213,-00:00:01,-00:00:01,-1.00,
52.23861669,6.850555697,20:28:20,52.238677,6.850536,20:28:21,,-1.157407407,1.05E-06,-3.44E-07,2.88E-13,1.07E-06,6.838771432,-00:00:01,-00:00:01,-1.00,
52.23864578,6.850585872,20:28:21,52.238706,6.850571,20:28:22,,-1.157407407,1.05E-06,-2.60E-07,2.83E-13,1.06E-06,6.772621657,-00:00:01,-00:00:01,-1.00,
52.23867402,6.850617724,20:28:22,52.238735,6.850603,20:28:23,,-1.157407407,1.06E-06,-2.57E-07,2.89E-13,1.08E-06,6.853930826,-00:00:01,-00:00:01,-1.00,
52.23870261,6.850649407,20:28:23,52.238763,6.850637,20:28:24,,-1.157407407,1.05E-06,-2.17E-07,2.82E-13,1.06E-06,6.768394329,-00:00:01,-00:00:01,-1.00,
52.23873203,6.850683689,20:28:24,52.238793,6.85067,20:28:25,,-1.157407407,1.06E-06,-2.39E-07,2.88E-13,1.07E-06,6.843677025,-00:00:01,-00:00:01,-1.00,
52.23876069,6.850717803,20:28:25,52.238822,6.850706,20:28:26,,-1.157407407,1.07E-06,-2.06E-07,2.90E-13,1.08E-06,6.864243923,-00:00:01,-00:00:01,-1.00,
52.23878961,6.850751583,20:28:26,52.238849,6.850742,20:28:27,,-1.157407407,1.04E-06,-1.67E-07,2.71E-13,1.04E-06,6.635961259,-00:00:01,-00:00:01,-1.00,
52.23882163,6.85078511,20:28:27,52.238874,6.850774,20:28:28,,-1.157407407,9.14E-07,-1.94E-07,2.12E-13,9.22E-07,5.872275729,-00:00:01,-00:00:01,-1.00,
52.23885348,6.85081671,20:28:28,52.238904,6.850805,20:28:29,,-1.157407407,8.82E-07,-2.04E-07,1.98E-13,8.91E-07,5.673800629,-00:00:01,-00:00:01,-1.00,
52.23888298,6.850849986,20:28:29,52.238933,6.850835,20:28:30,,-1.157407407,8.73E-07,-2.62E-07,1.97E-13,8.88E-07,5.654260907,-00:00:01,-00:00:01,-1.00,
52.2389119,6.850882005,20:28:30,52.23896,6.850865,20:28:31,,-1.157407407,8.39E-07,-2.97E-07,1.84E-13,8.59E-07,5.472105175,-00:00:01,-00:00:01,-1.00,
52.23893923,6.850913353,20:28:31,52.23899,6.850894,20:28:32,,-1.157407407,8.86E-07,-3.38E-07,2.07E-13,9.10E-07,5.797402731,-00:00:01,-00:00:01,-1.00,
52.23896706,6.850944534,20:28:32,52.239021,6.85092,20:28:33,,-1.157407407,9.42E-07,-4.28E-07,2.39E-13,9.77E-07,6.226647273,-00:00:01,-00:00:01,-1.00,
52.23899715,6.850972613,20:28:33,52.23905,6.850945,20:28:34,,-1.157407407,9.22E-07,-4.82E-07,2.35E-13,9.69E-07,6.170493081,-00:00:01,-00:00:01,-1.00,
52.23903151,6.850998094,20:28:34,52.239083,6.85097,20:28:35,,-1.157407407,8.99E-07,-4.90E-07,2.24E-13,9.47E-07,6.036321844,-00:00:01,-00:00:01,-1.00,
52.23906387,6.851023156,20:28:35,52.239115,6.85099,20:28:36,,-1.157407407,8.92E-07,-5.79E-07,2.31E-13,9.60E-07,6.117626277,-00:00:01,-00:00:01,-1.00,
52.23909496,6.851044782,20:28:36,52.239151,6.851009,20:28:37,,-1.157407407,9.78E-07,-6.25E-07,2.76E-13,1.05E-06,6.690408193,-00:00:01,-00:00:01,-1.00,
52.2391269,6.851063976,20:28:37,52.239189,6.851028,20:28:38,,-1.157407407,1.08E-06,-6.28E-07,3.31E-13,1.15E-06,7.327028774,-00:00:01,-00:00:01,-1.00,
52.23915833,6.851081997,20:28:38,52.239225,6.851046,20:28:39,,-1.157407407,1.16E-06,-6.28E-07,3.75E-13,1.23E-06,7.808020246,-00:00:01,-00:00:01,-1.00,
52.23919043,6.85109851,20:28:39,52.239262,6.851064,20:28:40,,-1.157407407,1.25E-06,-6.02E-07,4.24E-13,1.30E-06,8.297549022,-00:00:01,-00:00:01,-1.00,
52.23922103,6.85111477,20:28:40,52.239299,6.851078,20:28:41,,-1.157407407,1.36E-06,-6.42E-07,5.02E-13,1.42E-06,9.024467943,-00:00:01,-00:00:01,-1.00,
52.23925338,6.851131115,20:28:41,52.239332,6.851093,20:28:42,,-1.157407407,1.37E-06,-6.65E-07,5.12E-13,1.43E-06,9.119121327,-00:00:01,-00:00:01,-1.00,
52.23928657,6.851146622,20:28:42,52.239368,6.851108,20:28:43,,-1.157407407,1.42E-06,-6.74E-07,5.48E-13,1.48E-06,9.428388882,-00:00:01,-00:00:01,-1.00,
52.23931725,6.851164978,20:28:43,52.239402,6.851119,20:28:44,,-1.157407407,1.48E-06,-8.02E-07,6.07E-13,1.56E-06,9.930055558,-00:00:01,-00:00:01,-1.00,
